296,7
297,4
298,1
299,45
300,4
301,5
302,6
303,4
304,1
305,9
306,6
307,1
308,11
309,2
310,7
311,53
312,4
313,56
314,7
315,1
316,4
317,1
318,1
319,4
320,3
321,9
322,4
323,9
324,7
325,1
326,5
327,1
328,2
329,5
330,5
331,40
332,3
333,1
334,8
335,46
336,2
337,43
338,3
339,4
340,1
341,2
342,3
343,7
344,3
345,4
346,6
347,4
348,9
349,53
350,6
351,3
352,1
353,5
354,1
355,9
356,5
357,8
358,58
359,2
360,3
361,8
362,7
363,53
364,4
365,4
366,1
367,10
368,3
369,3
370,13
371,52
372,7
373,2
374,5
375,46
376,29
377,33
378,28
379,4
380,6
381,3
382,6
383,3
384,4
385,2
386,6
387,4
388,4
389,18
390,9
391,1
392,6
393,53
394,2
395,8
396,8
397,2
398,4
399,6
400,5
401,6
402,6
403,3
404,2
405,53
406,7
407,5
408,52
409,1
410,6
411,8
412,8
413,4
414,8
415,1
416,5
417,7
418,1
419,19
420,6
421,6
422,2
423,58
424,1
425,5
426,3
427,53
428,28
429,21
430,6
431,3
432,12
433,6
434,7
435,4
436,3
437,1
438,7
439,4
440,5
441,9
442,6
443,34
444,1
445,9
446,4
447,1
448,1
449,5
450,1
451,1
452,3
453,3
454,1
455,10
456,3
457,34
458,1
459,4
460,6
461,1
462,3
463,1
464,1
465,4
466,29
467,33
468,57
469,1
470,1
471,1
472,3
473,7
474,28
475,8
476,5
477,3
478,4
479,37
480,4
481,4
482,13
483,4
484,30
485,1
486,3
487,4
488,3
489,5
490,7
491,56
492,5
493,4
494,7
495,28
496,2
497,7
498,4
499,4
500,12
501,9
502,4
503,5
504,9
505,6
506,4
507,4
508,2
509,6
510,2
511,7
512,5
513,1
514,4
515,3
516,5
517,6
518,53
519,5
520,18
521,1
522,3
523,1
524,8
525,45
526,28
527,6
528,10
529,3
530,53
531,7
532,2
533,8
534,6
535,2
536,2
537,1
538,1
539,3
540,4
541,7
542,2
543,5
544,21
545,58
546,7
547,2
548,9
549,5
550,8
551,17
552,3
553,6
554,5
555,1
556,6
557,1
558,4
559,8
560,3
561,3
562,3
563,7
564,1
565,5
566,5
567,3
568,4
569,10
570,4
571,5
572,3
573,2
574,8
575,3
576,2
577,6
578,46
579,5
580,9
581,7
582,5
583,7
584,25
585,8
586,56
587,6
588,17
589,6
590,45
591,3
592,30
593,4
594,1
595,6
596,3
597,8
598,2
599,4
600,6
601,16
602,4
603,4
604,11
605,5
606,12
607,4
608,9
609,3
610,3
611,5
612,13
613,2
614,7
615,3
616,1
617,5
618,13
619,5
620,7
621,8
622,3
623,4
624,4
625,4
626,4
627,8
628,6
629,8
630,10
631,8
632,2
633,8
634,9
635,1
636,3
637,56
638,3
639,4
640,8
641,4
642,8
643,9
644,8
645,3
646,7
647,6
648,5
649,2
650,3
651,1
652,7
653,4
654,26
655,9
656,1
657,52
658,4
659,3
660,39
661,9
662,7
663,5
664,21
665,9
666,9
667,9
668,5
669,12
670,1
671,1
672,1
673,8
674,4
675,22
676,4
677,1
678,7
679,28
680,5
681,6
682,3
683,3
684,12
685,6
686,8
687,43
688,8
689,10
690,6
691,6
692,18
693,5
694,8
695,47
696,6
697,4
698,8
699,4
700,2
701,4
702,9
703,1
704,11
705,9
706,4
707,5
708,19
709,6
710,6
711,1
712,7
713,3
714,3
715,1
716,2
717,2
718,3
719,4
720,3
721,16
722,58
723,33
724,3
725,1
726,13
727,4
728,4
729,3
730,3
731,1
732,40
733,6
734,6
735,8
736,7
737,7
738,3
739,3
740,6
741,7
742,3
743,6
744,2
745,59
746,2
747,5
748,4
749,6
750,4
751,58
752,4
753,7
754,5
755,4
756,2
757,2
758,4
759,2
760,1
761,3
762,3
763,7
764,7
765,2
766,10
767,5
768,3
769,7
770,6
771,1
772,3
773,4
774,2
775,5
776,2
777,3
778,3
779,5
780,2
781,6
782,3
783,6
784,18
785,3
786,2
787,6
788,2
789,58
790,3
791,13
792,6
793,6
794,6
795,4
796,2
797,4
798,8
799,6
800,7
801,8
802,7
803,3
804,6
805,7
806,32
807,7
808,2
809,7
810,8
811,2
812,4
813,6
814,1
815,6
816,53
817,3
818,33
819,5
820,3
821,5
822,7
823,5
824,3
825,1
826,38
827,17
828,8
829,8
830,4
831,5
832,6
833,18
834,7
835,1
836,6
837,5
838,1
839,1
840,48
841,4
842,8
843,6
844,1
845,3
846,56
847,6
848,32
849,6
850,8
851,9
852,6
853,3
854,12
855,8
856,4
857,1
858,2
859,2
860,9
861,6
862,4
863,3
864,8
865,1
866,7
867,2
868,4
869,9
870,6
871,7
872,18
873,1
874,1
875,53
876,3
877,8
878,2
879,4
880,8
881,8
882,2
883,1
884,16
885,12
886,8
887,46
888,7
889,1
890,37
891,8
892,3
893,6
894,33
895,1
896,5
897,33
898,36
899,10
900,1
901,6
902,7
903,1
904,9
905,2
906,3
907,28
908,5
909,5
910,8
911,5
912,6
913,3
914,26
915,5
916,32
917,3
918,5
919,1
920,3
921,2
922,8
923,6
924,41
925,10
926,3
927,58
928,4
929,11
930,5
931,1
932,3
933,4
934,3
935,5
936,49
937,3
938,6
939,58
940,8
941,8
942,5
943,4
944,8
945,4
946,2
947,4
948,1
949,2
950,3
951,2
952,1
953,1
954,32
955,1
956,1
957,1
958,3
959,1
960,1
961,7
962,5
963,41
964,6
965,52
966,3
967,6
968,6
969,3
970,3
971,2
972,1
973,4
974,6
975,40
976,5
977,9
978,8
979,37
980,9
981,11
982,9
983,4
984,6
985,4
986,4
987,41
988,6
989,1
990,56
991,4
992,4
993,8
994,36
995,10
996,1
997,5
998,6
999,3
1000,53
1001,4
1002,3
1003,5
1004,3
1005,4
1006,8
1007,5
1008,6
1009,5
1010,12
1011,8
1012,3
1013,1
1014,58
1015,1
1016,5
1017,9
1018,4
1019,6
1020,5
1021,17
1022,4
1023,58
1024,8
1025,6
1026,5
1027,4
1028,4
1029,4
1030,3
1031,11
1032,13
1033,9
1034,1
1035,3
1036,1
1037,4
1038,2
1039,4
1040,23
1041,1
1042,4
1043,1
1044,8
1045,7
1046,1
1047,22
1048,3
1049,6
1050,58
1051,6
1052,17
1053,5
1054,3
1055,8
1056,9
1057,2
1058,4
1059,8
1060,3
1061,7
1062,1
1063,4
1064,4
1065,1
1066,58
1067,3
1068,10
1069,9
1070,1
1071,5
1072,17
1073,5
1074,34
1075,1
1076,6
1077,3
1078,6
1079,4
1080,3
1081,1
1082,4
1083,8
1084,6
1085,6
1086,6
1087,8
1088,11
1089,5
1090,1
1091,6
1092,6
1093,3
1094,2
1095,8
1096,6
1097,28
1098,34
1099,1
1100,6
1101,6
1102,7
1103,5
1104,3
1105,1
1106,3
1107,6
1108,3
1109,9
1110,2
1111,7
1112,20
1113,56
1114,7
1115,4
1116,6
1117,6
1118,9
1119,58
1120,2
1121,4
1122,2
1123,4
1124,6
1125,9
1126,4
1127,9
1128,23
1129,3
1130,3
1131,34
1132,3
1133,13
1134,3
1135,3
1136,4
1137,3
1138,49
1139,8
1140,1
1141,6
1142,13
1143,9
1144,4
1145,3
1146,8
1147,7
1148,6
1149,33
1150,53
1151,6
1152,5
1153,4
1154,7
1155,5
1156,25
1157,9
1158,8
1159,3
1160,5
1161,3
1162,3
1163,3
1164,4
1165,4
1166,4
1167,3
1168,6
1169,6
1170,1
1171,8
1172,10
1173,1
1174,10
1175,10
1176,1
1177,2
1178,1
1179,1
1180,1
1181,5
1182,1
1183,1
1184,7
1185,2
1186,9
1187,7
1188,5
1189,48
1190,3
1191,1
1192,7
1193,6
1194,10
1195,9
1196,3
1197,42
1198,3
1199,4
1200,3
1201,3
1202,39
1203,4
1204,9
1205,1
1206,2
1207,7
1208,8
1209,7
1210,4
1211,1
1212,1
1213,1
1214,1
1215,58
1216,9
1217,14
1218,1
1219,36
1220,6
1221,3
1222,6
1223,6
1224,1
1225,3
1226,8
1227,4
1228,4
1229,4
1230,12
1231,3
1232,4
1233,10
1234,5
1235,4
1236,13
1237,10
1238,21
1239,4
1240,4
1241,9
1242,10
1243,4
1244,53
1245,2
1246,55
1247,1
1248,6
1249,3
1250,3
1251,6
1252,1
1253,6
1254,7
1255,8
1256,1
1257,4
1258,1
1259,3
1260,4
1261,3
1262,28
1263,6
1264,8
1265,8
1266,8
1267,1
1268,1
1269,7
1270,4
1271,3
1272,35
1273,28
1274,3
1275,1
1276,6
1277,5
1278,46
1279,4
1280,36
1281,4
1282,6
1283,6
1284,1
1285,3
1286,6
1287,4
1288,4
1289,7
1290,33
1291,1
1292,5
1293,6
1294,6
1295,1
1296,6
1297,3
1298,5
1299,8
1300,7
1301,4
1302,2
1303,16
1304,4
1305,1
1306,20
1307,11
1308,7
1309,3
1310,4
1311,3
1312,7
1313,7
1314,7
1315,5
1316,34
1317,3
1318,4
1319,3
1320,4
1321,4
1322,8
1323,1
1324,9
1325,39
1326,6
1327,7
1328,3
1329,3
1330,2
1331,1
1332,6
1333,11
1334,13
1335,8
1336,32
1337,7
1338,5
1339,4
1340,8
1341,55
1342,3
1343,3
1344,7
1345,6
1346,3
1347,3
1348,7
1349,3
1350,4
1351,5
1352,8
1353,7
1354,9
1355,10
1356,9
1357,7
1358,3
1359,7
1360,57
1361,4
1362,5
1363,8
1364,8
1365,4
1366,9
1367,6
1368,6
1369,28
1370,9
1371,4
1372,3
1373,1
1374,1
1375,10
1376,4
1377,2
1378,1
1379,43
1380,7
1381,5
1382,1
1383,8
1384,7
1385,1
1386,6
1387,1
1388,5
1389,46
1390,8
1391,6
1392,4
1393,4
1394,9
1395,8
1396,8
1397,2
1398,25
1399,5
1400,5
1401,50
1402,6
1403,2
1404,6
1405,8
1406,4
1407,28
1408,32
1409,6
1410,5
1411,12
1412,5
1413,1
1414,3
1415,4
1416,8
1417,3
1418,3
1419,8
1420,57
1421,5
1422,8
1423,6
1424,9
1425,6
1426,12
1427,1
1428,1
1429,1
1430,6
1431,20
1432,2
1433,5
1434,3
1435,8
1436,17
1437,1
1438,6
1439,52
1440,33
1441,6
1442,4
1443,3
1444,46
1445,8
1446,1
1447,12
1448,4
1449,2
1450,2
1451,8
1452,4
1453,6
1454,6
1455,4
1456,4
1457,4
1458,2
1459,4
1460,4
1461,3
1462,24
1463,10
1464,3
1465,1
1466,3
1467,27
1468,2
1469,6
1470,2
1471,5
1472,5
1473,3
1474,8
1475,3
1476,8
1477,1
1478,47
1479,3
1480,35
1481,2
1482,7
1483,4
1484,3
1485,13
1486,3
1487,10
1488,5
1489,3
1490,3
1491,33
1492,6
1493,1
1494,7
1495,8
1496,8
1497,3
1498,33
1499,28
1500,6
1501,3
1502,7
1503,2
1504,9
1505,1
1506,6
1507,7
1508,5
1509,7
1510,7
1511,1
1512,9
1513,8
1514,9
1515,7
1516,6
1517,20
1518,2
1519,6
1520,3
1521,4
1522,2
1523,9
1524,1
1525,25
1526,1
1527,4
1528,6
1529,3
1530,6
1531,4
1532,6
1533,4
1534,4
1535,6
1536,8
1537,3
1538,6
1539,1
1540,1
1541,50
1542,2
1543,7
1544,3
1545,8
1546,18
1547,6
1548,1
1549,1
1550,34
1551,1
1552,6
1553,7
1554,5
1555,8
1556,11
1557,2
1558,3
1559,4
1560,7
1561,8
1562,9
1563,7
1564,8
1565,9
1566,8
1567,58
1568,3
1569,3
1570,5
1571,4
1572,6
1573,6
1574,2
1575,11
1576,10
1577,12
1578,9
1579,47
1580,2
1581,2
1582,25
1583,7
1584,6
1585,3
1586,1
1587,6
1588,6
1589,2
1590,6
1591,6
1592,2
1593,7
1594,8
1595,1
1596,4
1597,8
1598,2
1599,7
1600,4
1601,30
1602,5
1603,5
1604,3
1605,8
1606,1
1607,1
1608,28
1609,6
1610,6
1611,55
1612,11
1613,8
1614,7
1615,5
1616,10
1617,2
1618,1
1619,4
1620,6
1621,10
1622,7
1623,3
1624,7
1625,3
1626,9
1627,6
1628,6
1629,3
1630,3
1631,1
1632,8
1633,4
1634,7
1635,1
1636,16
1637,3
1638,6
1639,7
1640,36
1641,2
1642,8
1643,5
1644,5
1645,5
1646,8
1647,7
1648,12
1649,6
1650,24
1651,4
1652,6
1653,4
1654,8
1655,6
1656,5
1657,7
1658,8
1659,25
1660,4
1661,4
1662,2
1663,4
1664,6
1665,2
1666,6
1667,3
1668,10
1669,4
1670,4
1671,3
1672,19
1673,3
1674,7
1675,9
1676,2
1677,5
1678,2
1679,3
1680,6
1681,4
1682,3
1683,4
1684,6
1685,6
1686,8
1687,6
1688,7
1689,2
1690,8
1691,28
1692,4
1693,1
1694,1
1695,2
1696,5
1697,7
1698,8
1699,1
1700,6
1701,9
1702,7
1703,2
1704,9
1705,6
1706,4
1707,4
1708,5
1709,8
1710,8
1711,4
1712,3
1713,2
1714,7
1715,6
1716,4
1717,8
1718,5
1719,46
1720,6
1721,6
1722,7
1723,3
1724,7
1725,3
1726,6
1727,10
1728,7
1729,4
1730,41
1731,41
1732,43
1733,6
1734,3
1735,6
1736,56
1737,3
1738,6
1739,2
1740,1
1741,7
1742,33
1743,4
1744,26
1745,11
1746,2
1747,1
1748,52
1749,8
1750,41
1751,6
1752,6
1753,3
1754,18
1755,2
1756,56
1757,2
1758,4
1759,6
1760,54
1761,7
1762,12
1763,6
1764,6
1765,5
1766,4
1767,30
1768,53
1769,4
1770,6
1771,2
1772,1
1773,4
1774,6
1775,7
1776,13
1777,8
1778,3
1779,8
1780,1
1781,9
1782,6
1783,8
1784,2
1785,3
1786,1
1787,9
1788,52
1789,42
1790,41
1791,3
1792,25
1793,6
1794,12
1795,3
1796,11
1797,1
1798,1
1799,3
1800,2
1801,3
1802,35
1803,6
1804,5
1805,28
1806,3
1807,19
1808,7
1809,5
1810,1
1811,28
1812,2
1813,6
1814,3
1815,24
1816,58
1817,3
1818,7
1819,2
1820,33
1821,1
1822,4
1823,4
1824,4
1825,4
1826,2
1827,4
1828,4
1829,8
1830,3
1831,9
1832,4
1833,1
1834,7
1835,33
1836,8
1837,8
1838,3
1839,2
1840,2
1841,7
1842,34
1843,14
1844,1
1845,9
1846,7
1847,8
1848,6
1849,2
1850,3
1851,5
1852,2
1853,6
1854,41
1855,5
1856,3
1857,3
1858,6
1859,17
1860,11
1861,8
1862,6
1863,1
1864,5
1865,4
1866,8
1867,4
1868,9
1869,26
1870,5
1871,10
1872,3
1873,4
1874,1
1875,49
1876,3
1877,8
1878,30
1879,4
1880,1
1881,6
1882,8
1883,1
1884,4
1885,1
1886,4
1887,1
1888,3
1889,1
1890,1
1891,2
1892,39
1893,3
1894,4
1895,33
1896,1
1897,4
1898,6
1899,1
1900,4
1901,3
1902,50
1903,1
1904,7
1905,10
1906,7
1907,12
1908,4
1909,4
1910,6
1911,4
1912,31
1913,3
1914,6
1915,8
1916,8
1917,24
1918,58
1919,9
1920,58
1921,11
1922,6
1923,9
1924,7
1925,1
1926,5
1927,6
1928,2
1929,6
1930,16
1931,5
1932,8
1933,6
1934,8
1935,6
1936,4
1937,6
1938,18
1939,1
1940,2
1941,7
1942,4
1943,4
1944,6
1945,52
1946,1
1947,3
1948,46
1949,4
1950,2
1951,6
1952,8
1953,4
1954,8
1955,8
1956,7
1957,8
1958,4
1959,4
1960,6
1961,28
1962,6
1963,4
1964,12
1965,4
1966,8
1967,7
1968,12
1969,7
1970,1
1971,54
1972,23
1973,9
1974,6
1975,11
1976,6
1977,2
1978,2
1979,1
1980,6
1981,1
1982,8
1983,34
1984,1
1985,2
1986,6
1987,50
1988,8
1989,5
1990,9
1991,4
1992,6
1993,6
1994,4
1995,6
1996,3
1997,6
1998,8
1999,9
2000,28
2001,5
2002,3
2003,6
2004,3
2005,6
2006,6
2007,23
2008,5
2009,4
2010,8
2011,4
2012,53
2013,2
2014,28
2015,6
2016,12
2017,46
2018,1
2019,8
2020,2
2021,5
2022,3
2023,7
2024,6
2025,4
2026,1
2027,4
2028,4
2029,6
2030,1
2031,5
2032,3
2033,6
2034,8
2035,4
2036,1
2037,5
2038,1
2039,4
2040,5
2041,1
2042,9
2043,3
2044,6
2045,7
2046,4
2047,5
2048,1
2049,1
2050,2
2051,5
2052,6
2053,1
2054,6
2055,3
2056,5
2057,50
2058,5
2059,4
2060,4
2061,8
2062,8
2063,14
2064,1
2065,6
2066,43
2067,1
2068,6
2069,1
2070,10
2071,9
2072,1
2073,8
2074,6
2075,8
2076,4
2077,24
2078,8
2079,3
2080,1
2081,3
2082,2
2083,9
2084,8
2085,8
2086,58
2087,1
2088,3
2089,1
2090,3
2091,6
2092,53
2093,7
2094,2
2095,4
2096,7
2097,22
2098,17
2099,7
2100,10
2101,5
2102,6
2103,8
2104,8
2105,4
2106,17
2107,5
2108,28
2109,6
2110,7
2111,1
2112,4
2113,12
2114,3
2115,7
2116,4
2117,58
2118,6
2119,5
2120,7
2121,1
2122,29
2123,6
2124,1
2125,21
2126,1
2127,3
2128,8
2129,5
2130,9
2131,7
2132,2
2133,5
2134,6
2135,14
2136,9
2137,3
2138,3
2139,8
2140,17
2141,5
2142,5
2143,5
2144,3
2145,6
2146,3
2147,2
2148,35
2149,5
2150,4
2151,8
2152,5
2153,4
2154,7
2155,7
2156,6
2157,17
2158,4
2159,1
2160,4
2161,4
2162,7
2163,46
2164,55
2165,6
2166,59
2167,2
2168,6
2169,9
2170,4
2171,1
2172,6
2173,4
2174,52
2175,20
2176,8
2177,53
2178,4
2179,4
2180,35
2181,52
2182,1
2183,6
2184,6
2185,1
2186,36
2187,6
2188,6
2189,7
2190,2
2191,8
2192,3
2193,3
2194,3
2195,9
2196,1
2197,2
2198,5
2199,8
2200,3
2201,3
2202,7
2203,3
2204,2
2205,4
2206,4
2207,3
2208,5
2209,6
2210,4
2211,1
2212,6
2213,33
2214,23
2215,5
2216,3
2217,4
2218,1
2219,1
2220,10
2221,6
2222,9
2223,7
2224,2
2225,58
2226,13
2227,3
2228,3
2229,6
2230,4
2231,1
2232,41
2233,6
2234,1
2235,6
2236,2
2237,2
2238,4
2239,4
2240,3
2241,1
2242,2
2243,1
2244,1
2245,30
2246,4
2247,1
2248,9
2249,10
2250,35
2251,1
2252,30
2253,58
2254,3
2255,7
2256,20
2257,10
2258,7
2259,1
2260,8
2261,1
2262,3
2263,57
2264,2
2265,3
2266,8
2267,1
2268,6
2269,4
2270,3
2271,2
2272,4
2273,3
2274,3
2275,4
2276,4
2277,8
2278,1
2279,9
2280,4
2281,1
2282,1
2283,6
2284,2
2285,6
2286,7
2287,6
2288,8
2289,10
2290,21
2291,3
2292,3
2293,1
2294,1
2295,5
2296,4
2297,8
2298,6
2299,2
2300,46
2301,3
2302,5
2303,2
2304,2
2305,6
2306,7
2307,9
2308,4
2309,9
2310,5
2311,4
2312,4
2313,53
2314,6
2315,1
2316,3
2317,56
2318,33
2319,7
2320,28
2321,6
2322,8
2323,6
2324,1
2325,8
2326,5
2327,3
2328,7
2329,2
2330,1
2331,4
2332,1
2333,1
2334,1
2335,1
2336,3
2337,3
2338,1
2339,1
2340,1
2341,2
2342,33
2343,7
2344,6
2345,11
2346,9
2347,27
2348,1
2349,6
2350,7
2351,8
2352,7
2353,53
2354,2
2355,8
2356,1
2357,4
2358,53
2359,1
2360,8
2361,6
2362,6
2363,3
2364,7
2365,4
2366,4
2367,4
2368,4
2369,5
2370,4
2371,6
2372,4
2373,8
2374,3
2375,56
2376,32
2377,2
2378,46
2379,6
2380,34
2381,9
2382,20
2383,4
2384,4
2385,12
2386,7
2387,3
2388,36
2389,28
2390,3
2391,8
2392,3
2393,1
2394,4
2395,26
2396,13
2397,1
2398,50
2399,8
2400,9
2401,59
2402,1
2403,4
2404,35
2405,4
2406,7
2407,1
2408,1
2409,4
2410,2
2411,4
2412,2
2413,6
2414,34
2415,4
2416,5
2417,6
2418,9
2419,35
2420,3
2421,2
2422,4
2423,10
2424,6
2425,4
2426,1
2427,7
2428,6
2429,3
2430,5
2431,5
2432,9
2433,49
2434,7
2435,3
2436,12
2437,4
2438,11
2439,7
2440,4
2441,5
2442,7
2443,7
2444,9
2445,3
2446,3
2447,28
2448,7
2449,2
2450,4
2451,1
2452,6
2453,3
2454,8
2455,3
2456,5
2457,56
2458,13
2459,3
2460,6
2461,30
2462,7
2463,3
2464,4
2465,3
2466,7
2467,56
2468,4
2469,19
2470,6
2471,8
2472,6
2473,4
2474,5
2475,9
2476,23
2477,1
2478,11
2479,6
2480,7
2481,50
2482,4
2483,1
2484,8
2485,4
2486,21
2487,4
2488,4
2489,13
2490,5
2491,5
2492,7
2493,5
2494,5
2495,4
2496,1
2497,28
2498,1
2499,5
2500,4
2501,8
2502,58
2503,5
2504,5
2505,5
2506,4
2507,1
2508,1
2509,6
2510,3
2511,4
2512,4
2513,6
2514,5
2515,2
2516,4
2517,2
2518,4
2519,7
2520,52
2521,3
2522,11
2523,2
2524,1
2525,6
2526,1
2527,5
2528,5
2529,1
2530,43
2531,3
2532,4
2533,4
2534,8
2535,1
2536,33
2537,31
2538,3
2539,3
2540,4
2541,6
2542,7
2543,4
2544,1
2545,4
2546,1
2547,1
2548,4
2549,1
2550,5
2551,2
2552,2
2553,4
2554,34
2555,1
2556,4
2557,8
2558,3
2559,3
2560,4
2561,8
2562,13
2563,4
2564,6
2565,6
2566,2
2567,20
2568,6
2569,4
2570,2
2571,5
2572,4
2573,3
2574,6
2575,5
2576,24
2577,4
2578,5
2579,3
2580,6
2581,1
2582,9
2583,3
2584,4
2585,1
2586,4
2587,33
2588,4
2589,34
2590,5
2591,3
2592,7
2593,1
2594,27
2595,30
2596,3
2597,10
2598,5
2599,2
2600,9
2601,4
2602,6
2603,4
2604,6
2605,8
2606,6
2607,1
2608,4
2609,1
2610,5
2611,9
2612,46
2613,6
2614,4
2615,4
2616,6
2617,4
2618,3
2619,2
2620,5
2621,3
2622,33
2623,4
2624,13
2625,31
2626,6
2627,4
2628,2
2629,6
2630,4
2631,6
2632,5
2633,46
2634,1
2635,9
2636,1
2637,3
2638,10
2639,4
2640,2
2641,3
2642,4
2643,24
2644,6
2645,3
2646,31
2647,10
2648,57
2649,9
2650,28
2651,5
2652,6
2653,11
2654,2
2655,12
2656,11
2657,4
2658,18
2659,2
2660,10
2661,6
2662,1
2663,4
2664,4
2665,1
2666,1
2667,46
2668,4
2669,1
2670,1
2671,3
2672,6
2673,58
2674,5
2675,7
2676,4
2677,5
2678,3
2679,1
2680,5
2681,3
2682,5
2683,3
2684,8
2685,33
2686,6
2687,8
2688,4
2689,2
2690,4
2691,41
2692,12
2693,1
2694,9
2695,6
2696,5
2697,4
2698,8
2699,12
2700,1
2701,1
2702,9
2703,1
2704,1
2705,7
2706,6
2707,25
2708,6
2709,4
2710,5
2711,2
2712,36
2713,3
2714,7
2715,1
2716,7
2717,4
2718,4
2719,7
2720,2
2721,8
2722,15
2723,4
2724,1
2725,6
2726,4
2727,3
2728,31
2729,3
2730,6
2731,4
2732,3
2733,3
2734,7
2735,6
2736,8
2737,8
2738,4
2739,5
2740,27
2741,3
2742,8
2743,5
2744,57
2745,25
2746,6
2747,6
2748,53
2749,56
2750,5
2751,8
2752,8
2753,47
2754,6
2755,4
2756,12
2757,17
2758,6
2759,8
2760,1
2761,1
2762,4
2763,9
2764,1
2765,44
2766,1
2767,5
2768,8
2769,7
2770,8
2771,8
2772,3
2773,28
2774,24
2775,52
2776,9
2777,44
2778,6
2779,39
2780,6
2781,8
2782,6
2783,2
2784,3
2785,44
2786,7
2787,6
2788,3
2789,3
2790,8
2791,2
2792,6
2793,8
2794,1
2795,4
2796,5
2797,5
2798,1
2799,7
2800,5
2801,4
2802,47
2803,50
2804,4
2805,1
2806,3
2807,5
2808,2
2809,6
2810,7
2811,8
2812,4
2813,6
2814,3
2815,5
2816,5
2817,2
2818,6
2819,4
2820,4
2821,50
2822,7
2823,6
2824,6
2825,4
2826,1
2827,4
2828,6
2829,8
2830,56
2831,1
2832,6
2833,12
2834,56
2835,4
2836,6
2837,12
2838,6
2839,3
2840,5
2841,6
2842,11
2843,53
2844,4
2845,3
2846,17
2847,4
2848,7
2849,5
2850,6
2851,8
2852,39
2853,6
2854,8
2855,7
2856,5
2857,3
2858,2
2859,6
2860,1
2861,6
2862,1
2863,8
2864,28
2865,6
2866,7
2867,12
2868,2
2869,8
2870,4
2871,4
2872,8
2873,8
2874,8
2875,7
2876,49
2877,4
2878,7
2879,42
2880,8
2881,6
2882,5
2883,8
2884,7
2885,6
2886,5
2887,7
2888,3
2889,4
2890,6
2891,4
2892,1
2893,4
2894,3
2895,6
2896,3
2897,1
2898,6
2899,3
2900,4
2901,3
2902,6
2903,16
2904,4
2905,7
2906,3
2907,15
2908,55
2909,5
2910,5
2911,27
2912,1
2913,4
2914,6
2915,8
2916,6
2917,5
2918,6
2919,10
2920,9
2921,8
2922,4
2923,6
2924,7
2925,12
2926,8
2927,3
2928,1
2929,8
2930,45
2931,4
2932,2
2933,4
2934,8
2935,2
2936,7
2937,7
2938,4
2939,2
2940,8
2941,33
2942,1
2943,2
2944,7
2945,3
2946,58
2947,4
2948,6
2949,5
2950,4
2951,6
2952,8
2953,5
2954,7
2955,2
2956,4
2957,7
2958,8
2959,6
2960,8
2961,1
2962,3
2963,4
2964,3
2965,4
2966,6
2967,1
2968,29
2969,13
2970,5
2971,8
2972,3
2973,10
2974,8
2975,8
2976,6
2977,3
2978,1
2979,7
2980,4
2981,6
2982,43
2983,3
2984,12
2985,3
2986,1
2987,6
2988,22
2989,9
2990,7
2991,1
2992,37
2993,24
2994,8
2995,3
2996,6
2997,4
2998,4
2999,6
